winner,time,player_0_species,player_0_APM,player_0_attack,player_0_Ability,player_0_buildings,player_0_worker,player_0_nonworker,player_1_species,player_1_APM,player_1_attack,player_1_Ability,player_1_buildings,player_1_worker,player_1_nonworker
1,9.98,P,57.0,0,30,16,3,4,P,90.0,3,38,15,7,8
0,4.27,P,47.0,0,17,9,5,1,T,209.0,3,23,7,8,2
0,7.73,T,99.0,17,63,14,16,5,Z,110.0,8,32,2,9,8
0,9.98,Z,99.0,8,68,12,17,16,T,82.0,5,79,26,18,9
0,1.28,P,167.0,1,6,1,4,0,P,84.0,0,1,0,1,0
1,8.83,P,94.0,17,69,18,16,7,T,153.0,12,75,17,17,10
1,8.38,P,96.0,3,53,13,14,8,Z,100.0,8,53,5,11,11
1,9.98,T,44.0,1,41,20,6,4,P,57.0,1,36,11,9,5
0,9.97,P,162.0,9,90,18,19,13,Z,127.0,9,60,8,27,11
1,8.82,Z,105.0,9,47,7,14,7,T,148.0,21,84,17,11,9
1,5.1,Z,104.0,7,26,4,7,5,P,140.0,8,38,10,14,2
0,9.97,Z,83.0,11,65,6,10,23,T,74.0,0,45,14,5,14
0,5.8,T,186.0,6,31,8,8,3,Z,114.0,7,26,3,4,8
0,9.98,P,85.0,9,57,15,14,5,Z,63.0,3,40,9,11,5
0,4.42,P,70.0,0,14,5,6,2,T,63.0,3,20,9,4,2
1,10.78,Z,122.0,22,102,13,18,21,T,145.0,13,84,11,19,11
1,4.15,P,86.0,0,16,10,6,0,T,120.0,2,25,8,3,2
1,9.97,Z,166.0,23,78,6,9,18,P,149.0,41,97,10,13,9
0,8.03,T,138.0,45,83,7,10,11,Z,93.0,18,53,3,12,11
1,1.77,T,29.0,0,4,2,2,0,T,77.0,0,5,3,2,0
0,9.97,P,93.0,7,61,18,31,1,P,58.0,5,45,13,7,2
1,10.2,T,85.0,0,68,21,14,8,P,131.0,3,65,20,20,10
0,5.95,Z,95.0,3,27,3,11,5,Z,103.0,3,30,4,13,6
1,6.3,P,109.0,6,43,9,16,3,T,85.0,0,40,10,10,5
0,5.98,P,126.0,3,36,12,11,4,Z,74.0,2,19,5,8,2
1,9.13,Z,111.0,13,51,7,9,12,P,104.0,5,48,12,12,5
1,8.42,Z,105.0,1,38,7,8,6,T,126.0,8,66,14,15,13
0,7.93,Z,70.0,7,37,6,9,8,P,76.0,6,36,6,10,5
0,8.52,Z,127.0,15,61,5,14,14,Z,101.0,8,37,5,7,9
1,9.98,T,167.0,24,111,14,24,18,T,168.0,16,90,17,15,13
1,5.03,P,96.0,0,18,11,7,0,T,80.0,3,23,7,6,2
1,1.92,P,55.0,0,5,3,2,0,Z,78.0,0,9,2,6,1
0,4.22,Z,241.0,4,28,4,10,7,Z,125.0,0,18,5,10,2
0,8.37,Z,267.0,4,75,8,27,21,P,106.0,1,37,13,8,3
1,9.98,P,112.0,8,46,13,16,5,T,105.0,11,93,22,21,10
1,3.33,P,107.0,0,14,7,7,0,P,135.0,4,17,5,7,1
1,5.23,P,106.0,1,23,9,9,1,T,93.0,3,39,11,11,5
0,6.62,T,177.0,15,56,11,12,7,T,97.0,5,37,13,10,0
1,8.97,T,84.0,21,64,12,17,9,Z,103.0,15,66,11,15,9
1,6.42,P,121.0,7,41,15,10,3,Z,115.0,1,29,7,9,6
1,5.27,T,46.0,0,24,8,7,4,T,41.0,0,26,9,8,6
1,9.97,P,113.0,1,40,12,16,5,P,81.0,0,32,11,9,4
1,5.08,P,61.0,0,17,6,4,4,T,115.0,1,26,11,3,2
1,9.97,Z,52.0,1,40,7,13,7,P,71.0,1,40,13,8,7
1,2.5,P,135.0,0,9,2,6,0,Z,152.0,1,23,2,3,1
1,6.45,P,106.0,2,25,7,7,6,P,80.0,3,30,9,11,4
0,6.25,Z,167.0,3,25,4,4,7,Z,79.0,3,32,4,10,7
1,4.5,Z,101.0,0,15,1,7,3,T,83.0,0,28,11,8,5
1,10.03,Z,97.0,6,54,9,9,14,T,103.0,24,100,20,14,17
0,9.98,T,87.0,20,81,13,14,10,P,58.0,3,47,20,15,5
1,9.67,T,93.0,3,65,17,17,11,P,62.0,3,61,21,16,9
1,5.4,P,114.0,3,26,6,8,1,T,195.0,1,30,8,9,6
1,9.97,T,65.0,0,54,16,11,7,P,58.0,2,39,16,7,7
0,10.33,Z,78.0,3,63,9,18,16,P,106.0,6,50,14,18,7
0,9.98,P,93.0,5,32,11,4,2,Z,100.0,8,38,5,11,5
1,9.98,Z,81.0,8,78,18,19,16,Z,112.0,4,72,15,17,12
1,2.83,Z,93.0,0,13,3,7,1,T,164.0,0,13,4,4,3
1,7.28,T,154.0,25,65,9,7,10,T,104.0,3,40,11,13,6
0,9.98,Z,147.0,8,56,4,14,14,P,64.0,16,77,20,15,10
1,9.98,T,129.0,27,86,18,10,8,Z,90.0,10,61,10,17,14
0,9.98,Z,87.0,6,57,13,15,11,P,101.0,2,53,18,14,8
0,7.27,P,119.0,2,19,8,5,0,P,78.0,0,26,16,4,3
0,6.27,Z,100.0,5,48,7,14,6,P,122.0,9,51,9,16,4
0,8.88,T,159.0,6,58,13,12,8,T,158.0,24,79,10,18,8
1,6.7,T,154.0,13,51,8,10,4,Z,173.0,3,51,6,14,10
1,4.02,T,78.0,0,14,5,4,1,P,76.0,0,19,7,9,1
0,7.47,P,115.0,2,37,11,16,5,T,125.0,5,44,12,8,8
0,5.92,Z,105.0,2,32,5,9,9,Z,128.0,0,17,4,3,7
0,7.85,Z,95.0,14,59,10,12,12,T,114.0,21,91,15,17,14
0,9.98,T,125.0,16,78,21,18,10,T,114.0,6,91,23,14,7
1,8.3,T,105.0,1,45,14,12,8,Z,99.0,3,40,7,9,9
1,5.52,P,164.0,2,25,9,8,2,P,62.0,1,19,6,7,2
0,9.97,T,145.0,21,85,14,9,9,Z,148.0,23,88,7,13,32
0,8.9,Z,96.0,18,53,1,4,21,P,94.0,4,57,12,14,8
1,6.88,T,130.0,28,81,9,14,8,Z,117.0,6,36,2,6,16
0,8.17,Z,89.0,7,43,7,13,15,T,145.0,18,49,10,5,4
1,9.97,Z,61.0,4,31,3,5,10,Z,97.0,4,38,6,9,10
1,10.55,Z,85.0,3,44,7,9,15,Z,71.0,13,63,11,9,15
1,9.98,Z,135.0,19,80,9,16,18,T,129.0,17,86,18,14,10
1,9.98,P,65.0,7,66,14,20,7,T,92.0,6,55,15,15,7
1,2.62,Z,50.0,0,8,1,4,1,Z,194.0,0,12,3,4,3
1,5.95,Z,113.0,5,46,8,12,5,Z,189.0,0,22,2,7,7
1,9.98,T,122.0,17,86,16,18,3,Z,149.0,22,87,15,13,19
0,3.45,Z,132.0,0,13,3,7,3,Z,137.0,2,16,4,3,6
0,9.98,T,157.0,8,111,18,25,17,P,134.0,21,86,23,20,5
1,9.37,T,99.0,11,61,9,14,7,T,128.0,17,97,15,17,13
0,9.98,P,126.0,16,68,14,21,6,T,137.0,14,72,15,9,10
0,10.65,T,175.0,5,82,19,13,3,T,184.0,17,121,31,23,17
0,4.68,P,157.0,1,24,7,10,2,Z,91.0,8,22,3,5,4
1,6.58,Z,133.0,1,35,9,12,7,P,124.0,2,27,4,12,3
1,9.98,T,110.0,7,68,21,16,10,P,87.0,0,56,19,20,7
1,9.98,T,143.0,9,70,20,15,11,T,147.0,11,94,24,18,17
1,0.9,P,97.0,0,2,0,2,0,Z,26.0,0,2,1,1,0
0,9.13,Z,216.0,0,48,7,16,6,Z,129.0,2,52,9,21,9
0,9.93,T,129.0,8,80,15,21,7,T,108.0,7,62,13,9,9
0,5.8,Z,88.0,3,24,4,4,11,Z,92.0,4,30,5,10,9
0,9.97,P,103.0,8,54,16,15,7,Z,125.0,4,51,8,17,8
1,9.98,T,87.0,1,57,14,12,6,T,78.0,1,60,19,12,7
0,5.32,P,121.0,5,30,10,9,4,T,205.0,7,37,7,9,5
1,9.3,Z,149.0,3,84,13,25,26,T,88.0,13,58,14,13,1
0,6.77,Z,295.0,10,46,4,15,12,Z,138.0,4,37,5,10,10
0,9.98,Z,172.0,16,108,25,22,24,T,130.0,52,125,22,18,12
1,8.9,T,114.0,9,48,14,8,6,T,110.0,0,65,16,15,18
0,5.45,P,128.0,1,18,10,3,1,P,117.0,9,27,7,6,2
1,9.98,T,96.0,12,84,13,16,10,Z,151.0,11,77,11,20,14
0,4.32,T,44.0,0,16,7,5,4,P,58.0,1,18,7,7,1
0,9.98,P,75.0,0,37,14,11,7,Z,88.0,2,43,7,12,12
1,8.7,T,181.0,28,84,13,22,5,T,110.0,14,70,18,9,17
1,2.82,P,138.0,1,15,6,7,0,P,172.0,0,16,3,10,1
0,9.98,T,124.0,27,97,18,18,7,T,124.0,18,95,10,19,11
1,5.13,T,128.0,0,25,6,9,3,P,114.0,0,27,11,11,3
0,5.82,Z,180.0,4,35,4,12,10,Z,165.0,13,37,5,11,5
0,8.33,P,115.0,44,101,13,16,7,P,107.0,1,37,20,8,3
1,5.22,T,92.0,5,36,9,12,5,T,91.0,12,43,8,11,5
0,10.72,T,98.0,7,51,13,14,11,Z,110.0,7,74,7,19,21
0,7.37,T,99.0,4,42,8,8,10,Z,69.0,6,48,10,11,7
1,3.52,T,144.0,1,18,5,9,1,Z,96.0,2,10,1,3,4
1,4.8,T,184.0,2,25,7,7,2,T,173.0,14,30,8,4,1
1,4.33,P,113.0,6,25,5,9,1,T,150.0,5,29,7,11,2
1,6.77,P,144.0,7,41,15,10,1,T,73.0,5,43,12,10,1
1,9.98,P,71.0,1,44,15,10,7,T,70.0,10,44,10,3,7
1,5.03,Z,77.0,3,26,3,11,6,P,101.0,7,30,9,8,1
0,9.98,P,152.0,5,46,14,12,5,T,63.0,1,46,13,8,11
0,10.58,Z,95.0,7,84,16,18,20,T,100.0,6,70,15,17,6
1,9.98,T,95.0,0,33,11,6,9,T,77.0,0,55,14,8,9
1,5.9,P,72.0,3,22,8,6,4,P,64.0,4,27,8,7,4
0,3.72,T,73.0,10,22,4,3,4,T,94.0,3,17,5,5,1
1,10.22,T,102.0,4,75,20,17,14,P,92.0,0,62,22,14,6
1,3.0,T,183.0,0,18,5,8,1,T,198.0,5,15,3,4,3
1,0.65,T,160.0,0,4,1,3,0,Z,126.0,0,3,0,2,1
0,8.22,P,113.0,16,63,16,16,7,T,127.0,8,59,15,11,9
1,4.83,Z,63.0,12,29,5,3,8,Z,141.0,8,29,6,5,7
1,9.6,P,132.0,28,106,14,36,7,P,148.0,43,104,11,26,5
1,2.4,P,62.0,0,6,3,3,0,Z,35.0,0,6,0,2,4
1,9.98,T,78.0,1,44,14,3,11,P,74.0,4,43,15,11,4
0,5.22,P,145.0,8,36,6,14,4,T,146.0,0,27,8,9,4
0,9.98,Z,79.0,13,44,6,5,12,P,88.0,8,51,18,9,3
0,9.98,T,144.0,25,91,12,18,9,T,169.0,32,126,20,33,9
0,3.02,Z,80.0,0,11,3,6,2,Z,111.0,0,13,2,3,6
1,1.8,T,138.0,0,8,2,6,0,T,211.0,0,4,2,2,0
1,9.98,P,191.0,15,64,15,14,9,Z,153.0,15,78,10,16,23
0,9.98,T,72.0,10,57,10,5,8,T,73.0,1,61,10,12,9
1,9.98,P,43.0,0,44,21,10,5,P,167.0,10,55,19,14,5
0,9.6,Z,91.0,2,54,7,16,16,P,62.0,6,66,19,17,9
1,5.37,P,91.0,7,30,10,7,3,T,95.0,3,25,6,7,7
0,9.98,Z,73.0,5,63,11,12,18,T,93.0,1,58,17,8,16
0,9.28,P,70.0,0,30,15,9,3,Z,75.0,0,31,3,9,12
0,9.98,Z,194.0,6,108,21,24,29,T,220.0,53,152,21,28,12
1,7.63,P,111.0,2,38,9,7,5,T,147.0,7,67,16,18,10
1,3.65,P,118.0,0,16,6,8,1,Z,63.0,0,11,1,5,5
1,9.98,T,99.0,5,62,12,10,4,Z,101.0,11,77,16,20,11
0,1.38,P,49.0,0,5,2,3,0,Z,68.0,0,7,2,4,1
1,5.48,T,123.0,4,24,7,5,6,T,105.0,1,32,10,8,5
0,9.98,Z,141.0,4,73,14,13,24,T,127.0,8,90,19,20,15
1,8.23,T,92.0,9,101,10,9,6,P,137.0,13,53,12,12,7
0,3.63,Z,154.0,0,19,2,12,4,T,136.0,0,19,6,8,0
1,9.98,Z,79.0,6,54,13,12,9,T,127.0,11,72,16,10,15
1,10.35,T,142.0,12,88,18,22,14,T,121.0,16,91,19,18,7
0,9.98,P,143.0,14,78,18,24,5,Z,173.0,5,71,14,17,14
1,8.38,P,94.0,3,29,13,10,1,P,71.0,9,37,10,9,3
0,8.88,P,106.0,0,35,11,7,10,T,92.0,0,28,13,6,3
1,7.2,P,139.0,6,43,13,15,5,Z,163.0,10,55,6,12,9
0,9.98,Z,130.0,8,59,7,13,21,T,81.0,21,86,12,17,7
0,4.72,Z,61.0,0,18,3,8,5,T,59.0,0,17,7,3,3
0,9.98,Z,106.0,6,62,17,13,7,P,95.0,3,42,13,15,6
0,8.85,P,84.0,31,99,11,14,5,T,162.0,14,62,9,11,7
0,4.6,T,102.0,1,24,7,8,3,T,150.0,6,35,5,9,2
0,4.17,Z,89.0,3,25,4,10,7,Z,115.0,4,26,3,11,4
1,7.55,Z,108.0,7,39,7,10,8,T,102.0,25,70,12,10,7
1,9.58,P,104.0,2,41,15,6,7,Z,95.0,7,79,18,14,11
0,9.97,Z,44.0,0,30,3,6,7,T,59.0,0,32,13,1,8
1,7.05,Z,60.0,4,26,3,5,7,P,108.0,6,37,15,9,3
0,9.98,P,131.0,1,60,20,21,4,T,109.0,10,73,14,16,19
1,9.98,T,72.0,1,38,13,7,6,Z,65.0,1,40,7,7,8
1,4.0,P,55.0,1,12,7,2,0,P,49.0,0,17,8,5,1
0,9.97,Z,113.0,6,70,7,20,16,T,67.0,9,56,14,7,17
1,9.98,P,55.0,0,32,20,9,2,Z,99.0,2,44,8,12,10
0,5.55,Z,66.0,2,19,2,6,8,P,92.0,1,16,13,2,0
0,5.83,T,115.0,10,37,8,7,5,P,78.0,14,56,13,10,4
0,9.53,T,145.0,29,94,14,13,11,T,91.0,20,65,7,13,9
0,9.98,T,121.0,8,90,17,10,10,Z,105.0,18,72,10,18,13
1,9.98,T,140.0,16,83,20,16,13,T,126.0,18,91,14,12,6
0,7.87,Z,117.0,23,62,5,12,12,Z,184.0,9,56,9,11,13
1,10.9,T,81.0,0,43,11,6,14,Z,114.0,20,68,7,10,19
0,6.47,T,196.0,36,90,10,12,7,T,216.0,20,90,8,15,6
0,3.22,P,67.0,0,18,7,8,1,T,125.0,0,13,5,4,0
0,9.93,Z,58.0,0,48,7,10,15,Z,104.0,9,38,8,7,10
0,8.05,P,68.0,12,56,15,9,8,T,142.0,5,52,14,11,6
0,10.3,T,128.0,13,108,12,18,9,Z,102.0,12,52,5,8,17
0,9.98,T,78.0,2,43,10,10,4,T,85.0,11,60,16,15,10
1,4.05,Z,85.0,0,17,2,12,1,Z,61.0,1,11,0,1,7
0,9.42,Z,66.0,10,68,11,22,14,T,85.0,6,50,12,10,7
1,10.95,P,109.0,12,78,22,27,7,P,113.0,21,83,23,18,8
0,6.52,P,113.0,7,47,11,9,5,Z,151.0,6,31,2,6,13
0,3.22,Z,117.0,1,16,3,5,2,P,86.0,0,13,5,7,0
1,9.6,Z,66.0,27,82,9,14,17,Z,95.0,13,71,11,10,26
1,9.98,T,116.0,22,71,12,15,4,P,108.0,20,72,12,20,5
1,4.95,T,114.0,3,25,9,6,3,P,148.0,12,38,7,13,2
1,9.98,T,157.0,2,47,13,5,6,P,81.0,4,40,14,7,7
1,9.98,P,84.0,20,60,11,8,7,T,126.0,13,78,19,14,20
1,3.92,T,52.0,4,18,6,3,4,P,53.0,2,19,6,4,2
0,9.38,Z,115.0,8,66,15,16,12,P,131.0,9,50,12,16,4
0,8.67,Z,88.0,3,43,10,15,9,P,121.0,7,49,15,10,10
0,3.97,Z,60.0,0,11,4,2,5,T,89.0,7,26,6,7,4
1,9.98,T,75.0,2,51,15,14,11,P,90.0,6,51,13,17,5
0,5.08,Z,135.0,3,29,4,13,5,T,91.0,3,22,8,3,4
1,9.98,T,129.0,33,98,14,21,6,T,150.0,48,142,22,26,15
1,2.33,T,114.0,0,10,5,5,0,Z,66.0,0,6,2,3,0
0,10.48,P,97.0,20,65,14,14,9,Z,90.0,6,66,12,17,19
0,3.95,Z,50.0,0,15,4,4,4,P,68.0,0,14,8,5,1
0,10.1,T,92.0,5,94,14,28,4,Z,122.0,1,78,16,21,20
1,6.15,T,140.0,12,55,12,16,4,P,222.0,8,37,12,10,2
0,9.98,Z,134.0,2,67,16,15,14,Z,140.0,5,70,4,23,15
0,10.5,T,164.0,44,141,16,27,13,Z,102.0,4,51,5,9,19
0,9.1,P,160.0,1,44,17,11,8,T,49.0,0,42,17,14,4
0,9.98,T,99.0,4,59,13,13,13,T,93.0,16,62,15,10,9
0,3.78,Z,105.0,0,16,3,2,2,P,138.0,0,17,6,7,1
1,10.28,T,130.0,8,60,16,11,12,Z,107.0,4,65,15,12,11
1,9.97,T,70.0,6,42,11,5,8,P,73.0,1,47,16,17,6
1,0.32,P,109.0,0,0,0,0,0,P,41.0,0,1,0,1,0
0,9.98,Z,96.0,7,54,6,8,21,Z,89.0,12,48,5,8,16
1,8.43,P,58.0,9,41,12,6,4,T,159.0,6,66,16,20,6
1,9.93,T,103.0,5,58,17,9,3,P,100.0,2,49,19,19,4
1,8.32,T,91.0,7,62,10,17,13,T,67.0,20,56,15,6,5
0,9.98,P,124.0,15,84,19,15,4,T,108.0,4,59,20,15,10
1,8.6,P,117.0,4,52,13,17,5,P,160.0,23,76,13,18,7
1,8.63,Z,167.0,23,74,4,14,15,T,108.0,14,82,17,13,6
1,9.98,Z,126.0,1,49,8,7,16,P,136.0,7,58,10,15,12
1,5.05,Z,117.0,8,29,3,7,6,T,122.0,19,54,10,10,1
1,6.7,Z,145.0,13,53,8,15,9,T,109.0,8,53,12,12,5
0,6.4,P,53.0,0,34,14,10,3,T,107.0,2,32,7,8,6
1,9.75,T,151.0,11,98,15,22,14,T,103.0,20,94,25,21,8
0,8.12,P,166.0,9,75,11,31,6,Z,189.0,5,62,9,19,16
1,9.98,Z,74.0,10,46,6,10,13,P,114.0,27,80,15,14,6
1,9.97,T,81.0,0,58,19,20,3,P,132.0,2,63,22,16,6
0,7.12,T,247.0,9,67,14,16,1,Z,216.0,14,62,12,15,8
0,2.47,T,90.0,0,6,5,1,0,P,46.0,0,9,4,5,0
0,4.73,P,68.0,0,27,10,10,4,P,78.0,0,18,8,7,2
1,6.95,P,202.0,18,58,11,12,6,T,151.0,9,70,15,18,8
1,7.52,P,138.0,10,56,9,17,4,T,181.0,27,99,16,23,11
1,7.32,Z,67.0,1,39,6,11,13,T,105.0,6,53,14,8,3
1,10.13,Z,64.0,0,41,7,10,12,T,83.0,0,64,19,11,9
0,5.88,T,145.0,6,45,12,13,4,T,79.0,3,26,9,6,6
1,10.47,T,108.0,17,105,21,12,21,Z,152.0,14,72,10,18,16
1,9.98,P,121.0,9,65,14,23,2,P,155.0,16,79,17,21,5
0,9.98,Z,118.0,11,71,7,18,18,Z,100.0,6,64,9,18,17
1,8.43,P,138.0,19,73,11,14,10,T,147.0,48,118,14,7,7
0,9.98,P,67.0,5,61,23,17,2,Z,108.0,2,58,12,12,12
0,5.83,P,104.0,0,23,14,7,0,Z,91.0,1,23,3,5,5
0,9.1,P,187.0,25,78,18,18,6,T,128.0,22,87,12,17,11
1,8.32,Z,58.0,2,48,11,16,8,P,126.0,0,39,15,17,6
0,5.52,Z,88.0,6,32,2,12,6,P,148.0,0,33,9,11,2
0,4.57,Z,60.0,2,17,3,5,4,T,84.0,2,24,8,10,1
1,3.85,T,178.0,0,22,6,6,2,Z,96.0,3,14,3,3,3
0,8.1,Z,120.0,14,53,6,16,8,Z,89.0,8,43,6,11,12
0,7.98,T,165.0,25,86,12,16,5,Z,203.0,21,58,4,6,19
0,7.5,P,171.0,23,63,13,9,7,Z,64.0,9,58,5,11,14
0,10.15,T,156.0,19,87,13,12,8,Z,174.0,14,61,5,9,18
0,8.9,P,68.0,1,48,8,11,9,Z,91.0,7,51,12,9,10
0,5.77,T,152.0,4,33,10,9,7,T,95.0,2,38,11,9,8
1,8.78,P,61.0,0,31,16,5,4,T,45.0,0,48,12,15,9
0,9.98,Z,190.0,12,94,7,11,53,Z,161.0,33,75,4,10,22
1,9.65,Z,167.0,18,89,18,10,17,P,160.0,3,62,13,24,2
0,10.05,P,134.0,3,53,20,13,2,T,93.0,8,53,12,10,8
1,3.92,T,87.0,0,11,5,4,1,Z,84.0,0,14,3,5,4
0,9.2,T,68.0,14,69,11,13,15,T,125.0,10,66,13,11,9
0,1.0,T,149.0,0,6,2,2,0,Z,97.0,0,7,1,3,1
1,4.2,T,41.0,0,15,5,3,3,Z,64.0,0,15,5,8,1
1,10.72,P,95.0,15,76,17,19,7,T,117.0,14,106,16,15,26
1,4.6,Z,147.0,0,25,5,14,4,P,137.0,0,24,5,13,1
1,8.27,T,109.0,2,63,20,11,10,P,171.0,9,58,12,23,7
0,10.92,Z,108.0,4,83,22,19,15,P,123.0,0,42,14,8,6
1,9.98,T,82.0,8,82,14,12,16,P,151.0,28,78,16,10,6
1,9.98,Z,104.0,7,69,9,16,20,T,122.0,0,68,19,14,11
1,9.98,T,132.0,13,109,26,29,9,T,111.0,10,65,17,12,6
0,9.27,T,86.0,9,63,17,12,6,P,75.0,2,41,11,10,9
0,2.22,T,37.0,0,5,2,3,0,T,93.0,0,10,4,4,1
1,4.45,P,94.0,3,23,6,7,2,T,60.0,3,23,9,8,2
0,5.88,P,169.0,8,47,11,13,4,P,172.0,8,39,9,8,6
0,9.98,Z,129.0,7,70,8,13,22,T,127.0,37,87,12,11,9
0,2.95,T,120.0,0,12,4,5,1,T,83.0,0,16,4,9,0
0,0.8,P,28.0,0,3,2,1,0,P,94.0,0,0,0,0,0
0,9.98,P,71.0,9,62,19,21,5,T,84.0,26,73,18,13,9
0,9.85,T,68.0,0,43,18,9,8,T,64.0,1,36,11,6,4
1,9.2,T,114.0,58,114,12,20,10,Z,84.0,15,74,7,13,19
0,1.78,T,114.0,0,5,3,2,0,P,74.0,0,6,5,1,0
1,9.02,Z,92.0,7,44,5,12,10,P,94.0,4,42,10,10,7
0,8.45,Z,97.0,1,47,4,11,19,Z,97.0,10,30,2,6,9
0,9.95,T,90.0,15,78,13,8,15,Z,79.0,12,63,10,17,10
1,9.98,Z,57.0,3,18,1,2,7,P,85.0,1,29,15,7,4
0,4.77,Z,76.0,0,14,2,4,4,Z,57.0,0,10,4,5,1
0,3.28,T,190.0,2,15,4,4,4,Z,68.0,0,13,2,6,4
1,9.98,P,41.0,2,41,13,13,5,T,111.0,9,68,18,11,14
0,7.3,Z,103.0,6,32,7,7,6,Z,109.0,0,25,5,8,5
1,7.4,P,151.0,2,36,14,7,4,Z,131.0,0,43,5,13,16
1,7.93,Z,109.0,0,39,10,11,9,T,121.0,0,36,13,2,10
1,8.52,T,110.0,12,43,10,9,2,Z,154.0,17,74,8,14,15
0,9.97,T,121.0,4,73,15,13,12,Z,76.0,1,51,11,17,11
0,4.45,T,51.0,0,14,4,3,1,Z,63.0,0,17,3,7,2
0,9.97,Z,100.0,12,61,7,13,11,P,152.0,11,95,25,30,3
1,6.03,Z,92.0,2,17,2,0,13,Z,103.0,7,27,2,7,6
0,5.82,Z,102.0,1,36,6,7,11,P,146.0,2,38,7,10,10
0,9.97,Z,144.0,8,61,11,17,9,P,119.0,18,83,14,27,1
1,6.82,P,175.0,21,65,12,19,6,T,139.0,3,55,14,14,6
0,9.98,Z,104.0,4,52,10,15,11,T,112.0,3,68,15,10,15
0,8.37,P,98.0,18,66,16,14,7,T,123.0,32,84,16,12,10
0,7.12,P,119.0,26,75,14,18,4,T,150.0,10,55,9,12,5
0,9.98,Z,133.0,8,66,12,12,13,T,126.0,11,86,16,21,6
0,6.72,Z,76.0,2,31,5,10,7,T,183.0,6,59,14,16,10
1,9.98,P,140.0,6,67,13,19,6,Z,116.0,24,94,13,21,16
1,9.98,T,87.0,20,99,17,25,1,Z,211.0,12,78,7,17,25
0,9.98,T,111.0,58,122,16,19,9,T,176.0,12,90,21,11,13
1,9.85,T,99.0,13,65,10,10,10,T,111.0,14,68,12,16,10
1,8.95,Z,162.0,9,86,14,26,18,T,141.0,12,64,18,14,6
0,5.65,T,116.0,0,33,11,8,5,Z,156.0,0,32,6,9,8
0,9.07,T,92.0,2,68,17,18,7,T,60.0,0,39,14,12,3
1,9.98,T,127.0,15,88,17,11,15,Z,126.0,9,72,9,17,17
1,9.97,Z,72.0,0,40,9,8,11,T,150.0,0,73,14,19,4
0,0.5,Z,106.0,0,0,0,0,0,P,6.0,0,1,0,1,0
1,9.98,P,114.0,7,71,18,25,7,T,118.0,16,118,20,33,7
1,9.98,T,120.0,1,54,16,10,5,T,173.0,1,43,9,12,7
1,10.68,P,140.0,6,60,22,13,7,T,124.0,2,67,19,12,10
1,10.48,T,94.0,2,36,10,6,8,T,111.0,19,64,10,10,11
1,9.98,Z,99.0,0,60,8,19,18,Z,94.0,8,52,4,9,21
0,9.98,Z,173.0,21,71,7,11,18,P,109.0,32,77,10,6,6
0,7.37,Z,126.0,2,50,4,19,9,Z,87.0,6,41,4,12,10
1,9.98,Z,57.0,0,61,13,19,17,P,115.0,0,53,22,17,6
1,7.4,Z,179.0,11,66,4,10,16,Z,112.0,10,27,2,4,7
0,6.78,T,97.0,4,43,9,14,7,P,73.0,0,23,14,4,1
1,6.13,P,80.0,0,42,14,18,3,Z,104.0,1,25,7,8,4
0,7.5,P,142.0,3,50,13,17,3,T,135.0,10,63,13,17,5
0,9.98,T,182.0,15,79,4,17,11,T,156.0,20,90,13,15,16
1,9.33,P,111.0,17,66,14,12,11,T,198.0,14,99,20,21,19
1,6.52,T,214.0,21,78,9,15,8,T,127.0,15,49,12,12,5
0,9.25,T,76.0,3,52,11,10,9,P,54.0,2,37,14,3,7
1,6.78,Z,116.0,6,44,15,9,5,Z,121.0,0,42,7,16,7
0,3.48,Z,84.0,0,13,1,10,1,P,86.0,0,14,6,7,1
1,0.63,Z,51.0,0,3,0,1,1,T,54.0,0,0,0,0,0
1,4.13,Z,74.0,6,16,3,1,4,Z,211.0,3,14,2,5,4
0,9.98,Z,82.0,6,60,9,12,18,P,104.0,1,33,13,4,4
1,0.0,T,inf,0,0,0,0,0,T,inf,0,5,0,4,1
1,4.12,T,173.0,0,24,8,10,2,P,143.0,2,29,9,12,1
1,4.23,T,142.0,8,28,7,6,3,Z,83.0,4,18,3,4,5
1,2.83,T,11.0,0,9,5,4,0,T,100.0,1,17,5,5,1
1,5.62,P,124.0,2,38,7,14,4,Z,106.0,4,29,7,10,6
0,5.5,Z,135.0,15,45,3,7,13,Z,111.0,14,40,4,7,11
1,9.3,Z,117.0,4,52,8,14,10,Z,109.0,6,53,8,11,11
1,8.38,Z,81.0,1,31,6,10,9,T,69.0,2,53,15,11,9
0,9.05,P,101.0,8,51,11,16,6,Z,63.0,4,80,9,21,14
1,9.98,P,101.0,13,64,12,14,7,Z,54.0,8,41,5,8,8
0,10.55,Z,134.0,47,99,9,13,14,T,82.0,0,80,13,18,7
1,9.98,Z,121.0,16,67,9,13,15,P,120.0,9,68,20,19,3
1,10.53,P,149.0,1,68,24,14,10,T,114.0,15,85,17,19,18
1,9.98,T,107.0,8,62,18,19,3,Z,134.0,3,73,22,16,15
0,9.98,T,67.0,0,44,13,9,8,Z,128.0,9,79,11,12,26
1,9.97,T,54.0,5,44,15,10,7,Z,93.0,1,57,6,18,20
1,6.48,T,157.0,2,37,6,16,7,P,126.0,19,61,14,19,2
1,4.72,T,91.0,2,27,8,5,4,T,93.0,2,28,8,5,3
0,10.5,P,120.0,12,79,18,21,6,Z,69.0,2,60,10,18,16
